date;time;open;high;low;close;total_quantity;weighted_average;volume
2023-01-03;17:00:00;152.02999877929688;153.2100067138672;151.10000610351562;151.36000061035156;672;152.3759522210984;10239663.989257812
2023-01-03;18:00:00;151.05999755859375;151.60000610351562;151;151;70;151.10228402273995;1057715.9881591797
2023-01-04;09:00:00;150.89999389648438;151;150.3699951171875;150.8000030517578;31;150.615482453377;466907.99560546875
2023-01-04;10:00:00;151;151.17999267578125;147.8000030517578;148.80999755859375;1005;148.91957113541181;14966416.899108887
2023-01-04;11:00:00;148.67999267578125;149.69000244140625;148.57000732421875;148.69000244140625;522;149.17070907651237;7786711.013793945
2023-01-04;12:00:00;148.9600067138672;149.22999572753906;148.30999755859375;149.05999755859375;248;148.80447609193862;3690351.007080078
2023-01-04;13:00:00;149.1699981689453;150.50999450683594;149.1699981689453;149.38999938964844;643;149.8193152206682;9633381.968688965
2023-01-04;14:00:00;149.1699981689453;149.2100067138672;144.86000061035156;145.67999267578125;742;146.11051326042238;10841400.08392334
2023-01-04;15:00:00;145.69000244140625;146.75999450683594;145.4499969482422;145.61000061035156;483;146.05509446422505;7054461.06262207
2023-01-04;16:00:00;145.60000610351562;145.9199981689453;144.27999877929688;145;612;145.02771215501176;8875695.983886719
2023-01-04;17:00:00;144.86000061035156;146.05999755859375;143.5;144.25;2225;144.51589667502415;32154787.01019287
2023-01-04;18:00:00;144.92999267578125;145.82000732421875;143.60000610351562;144.02000427246094;113;144.2979649906665;1630567.0043945312
2023-01-05;09:00:00;143.88999938964844;143.9199981689453;142.2899932861328;142.83999633789062;136;143.02897329891428;1945194.0368652344
2023-01-05;10:00:00;142.83999633789062;144.77999877929688;138.24000549316406;140.27000427246094;2031;141.61958186770823;28762937.077331543
2023-01-05;11:00:00;140.19000244140625;141.75999450683594;135.6999969482422;141.1999969482422;1239;138.57638349063555;17169613.914489746
2023-01-05;12:00:00;141.47000122070312;142.35000610351562;140.4199981689453;141.9199981689453;429;141.24328709315586;6059337.016296387
2023-01-05;13:00:00;141.6699981689453;142.58999633789062;141.58999633789062;142.0800018310547;111;142.08351410187043;1577127.0065307617
2023-01-05;14:00:00;141.67999267578125;142.2899932861328;140.4600067138672;141.9600067138672;499;141.48332614936905;7060017.974853516
2023-01-05;15:00:00;142.02999877929688;142.55999755859375;139.67999267578125;140.27000427246094;774;141.2930488882139;10936081.983947754
2023-01-05;16:00:00;140.41000366210938;140.41000366210938;138;138;346;139.4267911525131;4824166.973876953
2023-01-05;17:00:00;137.75;138.1300048828125;134.6699981689453;134.6699981689453;455;136.64435126336068;6217317.98248291
2023-01-05;18:00:00;134.63999938964844;137.35000610351562;134.63999938964844;136.5;32;136.10687494277954;435541.99981689453
2023-01-06;09:00:00;136.10000610351562;137.97000122070312;134.14999389648438;134.14999389648438;71;135.6677461006272;963240.9973144531
2023-01-06;10:00:00;134.97000122070312;136.42999267578125;131.4600067138672;133.25;1000;134.08261050415038;13408261.050415039
2023-01-06;11:00:00;133.6199951171875;136.2100067138672;133.3000030517578;135.13999938964844;451;134.3450996754175;6058963.995361328
2023-01-06;12:00:00;135.38999938964844;136.55999755859375;134.42999267578125;135.05999755859375;306;135.5416657192255;4147574.971008301
2023-01-06;13:00:00;135.66000366210938;137.30999755859375;135.4199981689453;135.47999572753906;511;136.08661581438815;6954026.068115234
2023-01-06;14:00:00;136.10000610351562;136.13999938964844;133.5;134.16000366210938;438;134.49340231560137;5890811.02142334
2023-01-06;15:00:00;134.17999267578125;135.66000366210938;133.74000549316406;134.8800048828125;507;134.8720304650903;6838011.944580078
2023-01-06;16:00:00;134.8699951171875;138.14999389648438;134.8699951171875;137.8000030517578;789;137.20048232858173;10825118.055725098
2023-01-06;17:00:00;137.8000030517578;139.77999877929688;136.67999267578125;138.36000061035156;2862;138.5418911126841;39650689.236450195
2023-01-06;18:00:00;138.83999633789062;138.85000610351562;137.41000366210938;138.80999755859375;52;138.16980538001428;718482.9879760742
2023-01-09;09:00:00;139.5;139.64999389648438;137.69000244140625;138.3800048828125;92;138.74869653452998;1276488.0081176758
2023-01-09;10:00:00;138.10000610351562;139.88999938964844;137;139.11000061035156;1299;138.2818014307881;17962806.005859375
2023-01-09;11:00:00;139.3000030517578;139.30999755859375;134.00999450683594;135.22000122070312;919;136.63401507189795;12556665.985107422
2023-01-09;12:00:00;135.11000061035156;136.89999389648438;134.49000549316406;136.80999755859375;487;135.32579059326673;6590366.00189209
2023-01-09;13:00:00;136.80999755859375;139.0800018310547;136.41000366210938;138.88999938964844;437;138.15910726935695;6037552.987670898
2023-01-09;14:00:00;138.8000030517578;139.02000427246094;137.25;137.33999633789062;247;138.37003996690757;3417739.987182617
2023-01-09;15:00:00;137.4499969482422;138.77000427246094;136.4499969482422;138.49000549316406;387;137.35782869718489;5315747.970581055
2023-01-09;16:00:00;138.6300048828125;142.7899932861328;138.47999572753906;141.22999572753906;1649;141.14157750376648;23274246.130371094
2023-01-09;17:00:00;141.5;141.75;135.8000030517578;137.7100067138672;1683;137.9900357296831;23223723.013305664
2023-01-09;18:00:00;138.41000366210938;138.41000366210938;137.3000030517578;137.30999755859375;43;137.8058123921239;592564.9932861328
2023-01-10;09:00:00;136.9499969482422;136.9600067138672;136.3800048828125;136.58999633789062;58;136.69120762265962;792809.0042114258
2023-01-10;10:00:00;136.94000244140625;137.52000427246094;134;134.80999755859375;1327;135.16572726033377;17936492.00744629
2023-01-10;11:00:00;134.4600067138672;138.25999450683594;134.44000244140625;137.58999633789062;489;136.88055195252588;6693458.990478516
2023-01-10;12:00:00;137.61000061035156;138.1199951171875;136.25999450683594;138.1199951171875;256;137.0066016316414;3507369.0017700195
2023-01-10;13:00:00;137.8800048828125;137.8800048828125;136.60000610351562;136.60000610351562;100;137.0665010070801;1370665.0100708008
2023-01-10;14:00:00;136.60000610351562;136.6999969482422;134.82000732421875;134.83999633789062;625;135.34641611328124;8459151.007080078
2023-01-10;15:00:00;135.0399932861328;135.8699951171875;134;135.16000366210938;419;134.93661011033524;5653843.963623047
2023-01-10;16:00:00;135.16000366210938;135.67999267578125;133.3300018310547;133.49000549316406;447;134.37830037025265;6006710.026550293
2023-01-10;17:00:00;133.38999938964844;134.97000122070312;131.6999969482422;132.92999267578125;879;132.81170687279467;11674149.034118652
2023-01-10;18:00:00;132.82000732421875;132.82000732421875;130.8699951171875;132;68;131.62617627312156;895057.9986572266
2023-01-11;09:00:00;132;136.07000732421875;132;133.4199981689453;44;134.12272748080167;590140.0009155273
2023-01-11;10:00:00;132.8000030517578;134.27999877929688;131;133.10000610351562;1259;132.63569562334783;16698834.078979492
2023-01-11;11:00:00;133.24000549316406;134.11000061035156;131.52000427246094;132.42999267578125;550;132.33789154052735;7278584.034729004
2023-01-11;12:00:00;132.22999572753906;133.00999450683594;131.5399932861328;132.80999755859375;270;132.4232222945602;3575427.001953125
2023-01-11;13:00:00;132.89999389648438;134.8300018310547;132.89999389648438;134.05999755859375;440;133.93056872974742;5892945.024108887
2023-01-11;14:00:00;134.07000732421875;134.19000244140625;129.08999633789062;129.75999450683594;884;131.42098496726194;11617615.071105957
2023-01-11;15:00:00;129.91000366210938;131.60000610351562;129.8800048828125;131.33999633789062;431;130.86758755641858;5640393.023681641
2023-01-11;16:00:00;131.33999633789062;131.3699951171875;129.8000030517578;130.61000061035156;671;130.52429221959122;8758180.00793457
2023-01-11;17:00:00;130.91000366210938;130.91000366210938;126.97000122070312;127.66999816894531;627;128.46912321975927;8055014.025878906
2023-01-11;18:00:00;127.58999633789062;128.58999633789062;127.58999633789062;128.30999755859375;30;128.1523317972819;384456.9953918457
2023-01-12;09:00:00;130;136.1199951171875;129;129.8300018310547;91;130.8984611427391;1191175.9963989258
2023-01-12;10:00:00;130.11000061035156;131.39999389648438;129.3300018310547;130.8000030517578;713;130.53845749864405;9307392.01965332
2023-01-12;11:00:00;131.10000610351562;131.3000030517578;129.17999267578125;129.6300048828125;859;130.37608729974215;11199305.899047852
2023-01-12;12:00:00;129.7100067138672;129.8699951171875;125.91999816894531;126.83999633789062;730;127.97536970164678;9342201.988220215
2023-01-12;13:00:00;126.93000030517578;126.93000030517578;122.7300033569336;124.98999786376953;952;124.52847685934115;11855110.997009277
2023-01-12;14:00:00;124.87999725341797;126.77999877929688;124.62999725341797;125.19999694824219;278;125.42996369505958;3486952.9907226562
2023-01-12;15:00:00;125.44999694824219;128.44000244140625;125.44999694824219;128.0399932861328;469;127.65978662291569;5987243.992614746
2023-01-12;16:00:00;128.27999877929688;128.80999755859375;126.27999877929688;127.47000122070312;603;127.78084554087069;7705184.986114502
2023-01-12;17:00:00;127.33999633789062;130.52000427246094;125.63999938964844;128.1199951171875;1446;128.2757883929283;18548679.00161743
2023-01-12;18:00:00;128.32000732421875;129.9199981689453;128.27999877929688;128.7899932861328;26;128.443848830003;333954.0069580078
2023-01-13;09:00:00;129.25;129.47000122070312;128.1199951171875;128.1199951171875;58;128.69706910232017;746443.000793457
2023-01-13;10:00:00;128.25;130.32000732421875;127.83999633789062;130.00999450683594;1073;129.45057740082612;13890046.955108643
2023-01-13;11:00:00;130.1300048828125;131.00999450683594;129.0399932861328;131;709;130.40321722420717;9245588.101196289
2023-01-13;12:00:00;131.19000244140625;132.22999572753906;131.08999633789062;131.99000549316406;399;131.60238123537604;5250935.011291504
2023-01-13;13:00:00;132.08999633789062;132.50999450683594;131.3000030517578;131.7100067138672;135;131.98229584870515;1781760.9939575195
2023-01-13;14:00:00;131.5;132;130.30999755859375;130.3300018310547;147;131.0027890367573;1925740.998840332
2023-01-13;15:00:00;130.47000122070312;130.88999938964844;127.0999984741211;127.58999633789062;653;129.17589622836383;8435186.023712158
2023-01-13;16:00:00;127.79000091552734;129.75;126.51000213623047;129.39999389648438;413;127.67668299640351;5273047.007751465
2023-01-13;17:00:00;129.39999389648438;130.0500030517578;128.3699951171875;129.42999267578125;485;129.00366972303883;6256677.981567383
2023-01-13;18:00:00;129.5500030517578;129.5500030517578;128.5;129.3699951171875;16;129.27937698364258;206847.00317382812
2023-01-16;09:00:00;131.00999450683594;131.00999450683594;129.36000061035156;130.5500030517578;28;130.3685689653669;365031.99310302734
2023-01-16;10:00:00;129.3699951171875;131.94000244140625;129.35000610351562;131.14999389648438;497;130.81199259153553;6501356.031799316
2023-01-16;11:00:00;131.13999938964844;131.4499969482422;130.86000061035156;131.0399932861328;177;131.0932774085783;2320351.010131836
2023-01-16;12:00:00;131.24000549316406;131.44000244140625;130.89999389648438;130.91000366210938;167;131.17431266008023;2190611.02142334
2023-01-16;13:00:00;131.14999389648438;132.7899932861328;130.91000366210938;131.67999267578125;633;132.00448687946627;8355884.019470215
2023-01-16;14:00:00;131.67999267578125;132.6300048828125;131.39999389648438;132.47999572753906;456;132.09543807046455;6023551.976013184
2023-01-16;15:00:00;132.47999572753906;132.8699951171875;132.19000244140625;132.67999267578125;214;132.54728962550652;2836511.99798584
2023-01-16;16:00:00;132.6999969482422;134.5500030517578;132.6999969482422;134.08999633789062;658;133.81702054380284;8805159.951782227
2023-01-16;17:00:00;133.89999389648438;134.49000549316406;133.61000061035156;134.27999877929688;157;134.02375725424213;2104172.9888916016
2023-01-16;18:00:00;133.75999450683594;134.33999633789062;133.75999450683594;134.33999633789062;46;133.92717145836872;616064.9887084961
2023-01-17;09:00:00;134.69000244140625;134.86000061035156;134.5;134.5;60;134.68633346557618;808118.000793457
2023-01-17;10:00:00;134.58999633789062;136.74000549316406;134.10000610351562;135.83999633789062;931;135.58800258288193;12623243.040466309
2023-01-17;11:00:00;135.94000244140625;138.94000244140625;135.3699951171875;135.83999633789062;725;136.91103456694503;9926050.006103516
2023-01-17;12:00:00;135.99000549316406;137.60000610351562;135.99000549316406;137.3300018310547;190;136.79415748997738;2599088.9923095703
2023-01-17;13:00:00;137.4199981689453;137.52999877929688;136.5500030517578;136.5500030517578;165;137.23005925958807;2264295.977783203
2023-01-17;14:00:00;136.5;136.7100067138672;135.0800018310547;136.0399932861328;449;135.92427633918473;6103000.0076293945
2023-01-17;15:00:00;135.94000244140625;137.14999389648438;135.61000061035156;136.50999450683594;370;136.44859483048722;5048598.008728027
2023-01-17;16:00:00;137.02000427246094;138.27999877929688;136.64999389648438;137.85000610351562;239;137.5502111841944;3287450.047302246
2023-01-17;17:00:00;137.97000122070312;139.1999969482422;137.41000366210938;138.74000549316406;800;138.56152553558348;11084922.04284668
2023-01-17;18:00:00;138.69000244140625;140.39999389648438;138.69000244140625;139.42999267578125;64;139.57015442848206;893248.9883422852
2023-01-18;09:00:00;140;140.35000610351562;139.6999969482422;139.8000030517578;86;140.07790800582532;1204670.0088500977
2023-01-18;10:00:00;139.88999938964844;140.75;138.89999389648438;139.63999938964844;634;139.89140411280684;8869115.020751953
2023-01-18;11:00:00;139.74000549316406;140.38999938964844;139.47999572753906;140.32000732421875;270;140.01948140462238;3780525.9979248047
2023-01-18;12:00:00;140.57000732421875;144.5;140.57000732421875;143.86000061035156;2215;143.36914220254525;31756264.99786377
2023-01-18;13:00:00;143.99000549316406;144.88999938964844;142;144.2899932861328;1025;143.70844955816503;14730116.079711914
2023-01-18;14:00:00;144.44000244140625;145.5;144.25;145.35000610351562;450;144.9338671875;6522024.0234375
2023-01-18;15:00:00;145.14999389648438;147.39999389648438;145.08999633789062;145.80999755859375;574;146.4589724125347;8406745.016479492
2023-01-18;16:00:00;146.00999450683594;147.10000610351562;145.9199981689453;146.91000366210938;385;146.67317057027446;5646917.066955566
2023-01-18;17:00:00;146.91000366210938;147.10000610351562;144.72000122070312;146.0800018310547;766;145.90238864988322;11176122.970581055
2023-01-18;18:00:00;146.05999755859375;146.72999572753906;145;146.72999572753906;75;145.99733744303384;1094980.030822754
2023-01-19;09:00:00;146.5;147.39999389648438;146.4600067138672;146.6999969482422;69;146.96985416135925;1014091.9937133789
2023-01-19;10:00:00;146.58999633789062;146.7899932861328;144.92999267578125;145.3000030517578;1954;145.77667817317842;28484762.915039062
2023-01-19;11:00:00;145.3000030517578;148.0399932861328;145.3000030517578;146.33999633789062;773;146.73417821491827;11342551.976013184
2023-01-19;12:00:00;146.11000061035156;146.44000244140625;144.52000427246094;144.9499969482422;388;145.48672729177574;5644885.018920898
2023-01-19;13:00:00;144.8000030517578;145.24000549316406;144.1199951171875;145.24000549316406;296;144.64060778231234;4281361.990356445
2023-01-19;14:00:00;145.33999633789062;147.08999633789062;144.74000549316406;146.86000061035156;393;146.18190891566775;5744949.020385742
2023-01-19;15:00:00;146.75999450683594;147.47000122070312;146.0399932861328;146.61000061035156;208;146.76350982372577;3052681.004333496
2023-01-19;16:00:00;146.4499969482422;146.77000427246094;146.05999755859375;146.4600067138672;218;146.43412934749497;3192264.0197753906
2023-01-19;17:00:00;146.47000122070312;147.5800018310547;146.1699981689453;147.19000244140625;419;146.98868912216588;6158826.07421875
2023-01-19;18:00:00;147.19000244140625;147.8800048828125;146.00999450683594;146.00999450683594;30;147.52433319091796;442572.9995727539
2023-01-20;09:00:00;148.89999389648438;149.3800048828125;147.6300048828125;147.86000061035156;151;148.45178687493532;2241621.9818115234
2023-01-20;10:00:00;148;148.1699981689453;146.41000366210938;147.49000549316406;556;147.39388469997928;8195099.989318848
2023-01-20;11:00:00;147.52999877929688;148.9199981689453;147.3699951171875;148.08999633789062;280;148.21846515110562;4150117.024230957
2023-01-20;12:00:00;148.08999633789062;148.49000549316406;147.92999267578125;147.92999267578125;146;148.20773890247085;2163832.987976074
2023-01-20;13:00:00;148.14999389648438;148.6999969482422;148.0800018310547;148.5800018310547;253;148.34466257208422;3753119.9630737305
2023-01-20;14:00:00;148.5800018310547;148.7100067138672;147.10000610351562;147.27000427246094;151;147.88483494638606;2233061.0076904297
2023-01-20;15:00:00;146.8699951171875;147.97000122070312;146.47000122070312;147.61000061035156;386;147.17792756075687;5681068.003845215
2023-01-20;16:00:00;147.77000427246094;148.16000366210938;146.8800048828125;147.3300018310547;347;147.50818416364598;5118533.990478516
2023-01-20;17:00:00;148.0800018310547;148.1999969482422;147.57000732421875;147.8800048828125;248;148.04253928892075;3671454.9743652344
2023-01-20;18:00:00;147.38999938964844;148.8800048828125;147.38999938964844;148.5;28;148.34571402413505;415367.9992675781
2023-01-23;09:00:00;150.1699981689453;151.92999267578125;149.2899932861328;150;90;150.54944407145183;1354944.9966430664
2023-01-23;10:00:00;150.05999755859375;150.14999389648438;147.99000549316406;149.72999572753906;635;149.25177864615372;9477487.944030762
2023-01-23;11:00:00;149.49000549316406;150.16000366210938;149.00999450683594;149.52999877929688;213;149.74009468186068;3189464.016723633
2023-01-23;12:00:00;150.1300048828125;151.00999450683594;149.69000244140625;150.72000122070312;361;150.52634317921138;5434000.988769531
2023-01-23;13:00:00;150.91000366210938;152.1300048828125;150.91000366210938;151.60000610351562;672;151.54220310846964;10183636.04888916
2023-01-23;14:00:00;151.5;152.08999633789062;149.85000610351562;151;448;151.13209789139884;6770717.985534668
2023-01-23;15:00:00;151.10000610351562;154.0500030517578;150.99000549316406;153.44000244140625;839;153.16834385431991;12850824.049377441
2023-01-23;16:00:00;153.44000244140625;154.83999633789062;152.88999938964844;153.39999389648438;1028;153.95231552717752;15826298.036193848
2023-01-23;17:00:00;153.41000366210938;153.49000549316406;148.60000610351562;151.57000732421875;1510;151.794033267798;22920899.0234375
2023-01-23;18:00:00;151.57000732421875;151.57000732421875;149.58999633789062;150.0500030517578;52;150.2986544095553;781553.0029296875
2023-01-24;09:00:00;149.92999267578125;150.91000366210938;148.16000366210938;150.91000366210938;141;149.90652454998477;2113681.996154785
2023-01-24;10:00:00;151;151.3800048828125;146.8699951171875;147.13999938964844;1851;148.7084550903914;27525935.037231445
2023-01-24;11:00:00;146.7899932861328;148.94000244140625;145.25999450683594;148.8300018310547;882;147.3699553439947;12998030.061340332
2023-01-24;12:00:00;148.47000122070312;150.39999389648438;148.14999389648438;150.1699981689453;385;149.01103674157872;5736924.914550781
2023-01-24;13:00:00;149.75;149.97000122070312;148.77000427246094;148.83999633789062;158;149.18962145455276;2357196.0189819336
2023-01-24;14:00:00;148.83999633789062;148.83999633789062;146.60000610351562;147.75;360;147.30816675821941;5303094.003295898
2023-01-24;15:00:00;147.42999267578125;147.42999267578125;145.39999389648438;146.6300048828125;425;146.17534118652344;6212452.000427246
2023-01-24;16:00:00;146.44000244140625;146.89999389648438;145.44000244140625;145.74000549316406;362;146.19698881707797;5292330.995178223
2023-01-24;17:00:00;145.38999938964844;149.91000366210938;145.38999938964844;149.89999389648438;809;147.71002480185075;11949741.006469727
2023-01-24;18:00:00;149.89999389648438;151.1999969482422;149.89999389648438;151;493;150.92713925127566;7440707.965087891
2023-01-25;09:00:00;151.25;154.5;151.25;153.80999755859375;289;153.5859863914833;4438635.006713867
2023-01-25;10:00:00;153.5399932861328;155.2899932861328;151.25;151.92999267578125;1621;153.399129802838;24865998.94104004
2023-01-25;11:00:00;151.8300018310547;152.02999877929688;148;148.92999267578125;792;150.02335816200335;11881849.966430664
2023-01-25;12:00:00;148.42999267578125;148.91000366210938;145.0399932861328;147.27999877929688;732;147.71113382141448;10812454.995727539
2023-01-25;13:00:00;147.3300018310547;147.6999969482422;146.35000610351562;146.80999755859375;348;146.88017211563286;5111429.989624023
2023-01-25;14:00:00;146.41000366210938;146.42999267578125;142.33999633789062;144.17999267578125;405;144.33160415461035;5845429.968261719
2023-01-25;15:00:00;144.14999389648438;145.7899932861328;140.89999389648438;143.4600067138672;874;143.76552724947373;12565107.081604004
2023-01-25;16:00:00;143.35000610351562;145.58999633789062;140.17999267578125;144.97999572753906;766;143.2534333868998;10973212.997436523
2023-01-25;17:00:00;145.27999877929688;147.5399932861328;143.7899932861328;147.08999633789062;489;146.07102267337478;7142873.008728027
2023-01-25;18:00:00;147.13999938964844;147.33999633789062;146.97999572753906;147.10000610351562;65;147.11538485013523;956250.0015258789
2023-01-26;09:00:00;146.8000030517578;148.4499969482422;146.8000030517578;146.8300018310547;54;147.20611317952475;794913.0111694336
2023-01-26;10:00:00;146.82000732421875;147.10000610351562;142.25;144.10000610351562;791;143.76697884618707;11371968.026733398
2023-01-26;11:00:00;144.25999450683594;145.88999938964844;143.25;144.10000610351562;845;144.70146753435304;12227274.006652832
2023-01-26;12:00:00;144.27000427246094;147.5;144.27000427246094;146.6300048828125;718;146.2842061884888;10503206.004333496
2023-01-26;13:00:00;146.52000427246094;148.3800048828125;146.3000030517578;147.75999450683594;336;147.5051200049264;4956172.032165527
2023-01-26;14:00:00;147.3699951171875;147.6999969482422;146.4600067138672;146.80999755859375;275;147.21556568492542;4048428.056335449
2023-01-26;15:00:00;146.80999755859375;147.5;146.58999633789062;146.58999633789062;93;147.04956809423302;1367560.9832763672
2023-01-26;16:00:00;146.5399932861328;147.19000244140625;146.0399932861328;146.30999755859375;116;146.6191389149633;1700782.0114135742
2023-01-26;17:00:00;147.05999755859375;147.47999572753906;144.32000732421875;144.72000122070312;465;145.6711609543011;6773708.984375
2023-01-26;18:00:00;144.36000061035156;145.17999267578125;144.35000610351562;145.08999633789062;68;144.82176657284006;984788.0126953125
2023-01-27;09:00:00;143.67999267578125;143.67999267578125;142.5399932861328;143.02999877929688;38;143.0949976067794;543760.9909057617
2023-01-27;10:00:00;143.25999450683594;144.1999969482422;141.1199951171875;141.1199951171875;332;143.36915592974927;4759855.976867676
2023-01-27;11:00:00;141.61000061035156;141.61000061035156;140.32000732421875;140.7899932861328;172;140.88499974095544;2423221.9955444336
2023-01-27;12:00:00;140.89999389648438;141.86000061035156;139.77000427246094;140.39999389648438;852;140.67227683268803;11985277.98614502
2023-01-27;13:00:00;140.22999572753906;141.3000030517578;139.24000549316406;141;292;140.32910997573643;4097610.011291504
2023-01-27;14:00:00;140.6199951171875;142.0800018310547;140.1999969482422;142;200;140.99955032348632;2819991.0064697266
2023-01-27;15:00:00;141.52999877929688;142.1999969482422;138.52999877929688;139.4199981689453;615;140.55121844532044;8643899.934387207
2023-01-27;16:00:00;139.32000732421875;140.2899932861328;138.16000366210938;139.19000244140625;210;139.2462862287249;2924172.0108032227
2023-01-27;17:00:00;139.1999969482422;142.60000610351562;139.1999969482422;141.69000244140625;281;140.82427093397257;3957162.013244629
2023-01-27;18:00:00;141.69000244140625;141.82000732421875;141.33999633789062;141.82000732421875;16;141.68124866485596;226689.99786376953
2023-01-30;09:00:00;141.33999633789062;141.33999633789062;140.8000030517578;141;29;141.02241568729795;408965.00549316406
2023-01-30;10:00:00;141.57000732421875;142;139.63999938964844;140.6300048828125;461;140.66485863807662;6484649.983215332
2023-01-30;11:00:00;140.5800018310547;141.5;139.8300018310547;141.27999877929688;159;140.5322014190866;2234462.0025634766
2023-01-30;12:00:00;141.3800048828125;141.3800048828125;140.32000732421875;140.66000366210938;305;140.78826183881915;4294041.986083984
2023-01-30;13:00:00;140.8699951171875;141.4600067138672;140.3300018310547;140.83999633789062;202;140.9138611141998;2846459.994506836
2023-01-30;14:00:00;140.6300048828125;140.6300048828125;138.63999938964844;139.3699951171875;265;139.2410193101415;3689887.01171875
2023-01-30;15:00:00;139.3699951171875;139.97999572753906;138.35000610351562;138.77999877929688;87;139.00298598716998;1209325.978088379
2023-01-30;16:00:00;138.6699981689453;140.8699951171875;138.6699981689453;140.8000030517578;103;139.95242516971328;1441509.9792480469
2023-01-30;17:00:00;140.4499969482422;140.47999572753906;138.25;138.85000610351562;263;139.58053194343364;3670967.9901123047
2023-01-30;18:00:00;138.80999755859375;138.83999633789062;138.3000030517578;138.3800048828125;17;138.51764634076287;235479.99877929688
2023-01-31;09:00:00;137.08999633789062;137.8300018310547;137.08999633789062;137.38999938964844;41;137.32658423447026;563038.9953613281
2023-01-31;10:00:00;137.39999389648438;137.9199981689453;134.85000610351562;135.55999755859375;476;135.88266917637415;6468015.05279541
2023-01-31;11:00:00;135.80999755859375;136.5;134.10000610351562;134.1999969482422;568;135.31896147929447;7686117.012023926
2023-01-31;12:00:00;134.0800018310547;134.50999450683594;133.85000610351562;134.50999450683594;987;134.34048345965817;13259405.717468262
2023-01-31;13:00:00;133.85000610351562;134.92999267578125;133.72999572753906;134.92999267578125;445;134.4694351024842;5983889.862060547
2023-01-31;14:00:00;135.0500030517578;135.67999267578125;134.67999267578125;135.6699981689453;888;134.93165655393858;11981931.101989746
2023-01-31;15:00:00;135.6699981689453;137.5;135.27000427246094;136.5500030517578;910;136.67560218559515;12437479.79888916
2023-01-31;16:00:00;136.64999389648438;138;136.0500030517578;137.39999389648438;612;136.62220552232532;8361278.977966309
2023-01-31;17:00:00;136.4499969482422;136.74000549316406;133.83999633789062;136.07000732421875;253;135.4107107531883;3425890.982055664
2023-01-31;18:00:00;136.63999938964844;139.10000610351562;134.52999877929688;134.8800048828125;37;136.54810848751583;505228.0014038086
2023-02-01;09:00:00;139.05999755859375;139.47000122070312;139.0399932861328;139.47000122070312;12;139.2133331298828;167055.99975585938
2023-02-01;10:00:00;139.49000549316406;139.5800018310547;138.19000244140625;139.11000061035156;155;139.00877390215473;2154635.9954833984
2023-02-01;11:00:00;139.11000061035156;139.2899932861328;137.33999633789062;137.6199951171875;173;137.88155942707394;2385350.978088379
2023-02-01;12:00:00;137.52999877929688;137.72999572753906;136.4600067138672;136.4600067138672;230;137.4654328056004;3161704.9545288086
2023-02-01;13:00:00;136.5399932861328;137.3800048828125;135.75999450683594;136.88999938964844;94;136.51212716609874;1283213.9953613281
2023-02-01;14:00:00;136.4600067138672;137.07000732421875;135.89999389648438;137.07000732421875;56;136.23714447021484;762928.0090332031
2023-02-01;15:00:00;137.0800018310547;137.25;134.89999389648438;135.36000061035156;158;136.02240424820138;2149153.987121582
